UnixTime,temperature,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:10MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:80MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:120MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:180MTR
1725656400,6.4,9.2,12.5,12.5,12.8
1725660000,6.3,10.4,13.5,14.3,14.3
1725663600,6.2,10.7,14.6,15.2,15.8
1725667200,6.7,16.1,20.7,22,22.7
1725670800,6.7,18.5,24.1,25.5,26.5
1725674400,6.6,16.1,21.7,23.1,24.4
1725678000,6.7,19,25,26.4,27.4
1725681600,6.6,20.4,26.4,28.1,29.1
1725685200,6.5,18.2,24.5,26.2,27.5
1725688800,7,18.7,24.9,27,28.3
1725692400,8,20,26.3,28.4,30.1
1725696000,9.2,21.2,27,28.8,30.5
1725699600,10.5,19.9,24.9,26.4,27.8
1725703200,11.5,23.5,28.6,30,31.1
1725706800,12,28.5,34.7,36.2,36.9
1725710400,12.5,32.9,40.5,41.9,43
1725714000,12.7,33.2,41.8,43.6,44.7
1725717600,12.6,34.6,44,46.1,47.2
1725721200,12.3,35.4,45.1,47.3,48.7
1725724800,11.6,32.2,42.7,44.8,46.6
1725728400,10.5,31.2,40.9,43.7,45.5
1725732000,9.3,31.8,41.9,44.7,47.5
1725735600,8.9,32.1,42.5,45.3,48.1
1725739200,8.6,29.8,39.8,43,45.5
1725742800,8.3,25.6,35.3,38.5,41
1725746400,8,16.6,25.6,28.5,31.6
1725750000,7.4,13.6,22,24.9,28
1725753600,8.2,25.1,33.7,36.3,37.8
1725757200,7.9,21.2,29.6,31.9,33.5
1725760800,7.4,14,21.7,24.3,26.7
1725764400,7.6,23.3,31.3,33.2,34.7
1725768000,7.8,20.1,27.4,29.4,31
1725771600,7.5,14.2,21.4,23.5,25.1
1725775200,7.4,10.1,16.1,17.5,18.5
1725778800,7.5,4.1,7.2,8.4,9.4
1725782400,7.7,7.7,10.2,11.3,12.3
1725786000,6.6,10.7,14.1,15.1,16.2
1725789600,6.8,18,22.7,24,25.4
1725793200,7.9,10,12.2,13,13.7
1725796800,7.4,8.4,9.5,10.1,10.6
1725800400,6.6,5.3,6.5,7.2,7.9
1725804000,6.4,10.2,12.5,13.2,14
1725807600,7.1,10.5,12.5,13.5,14.5
1725811200,7.1,10.1,11.8,12.5,13.2
1725814800,6.4,11.5,14,14.6,15.6
1725818400,5.1,9.3,12.3,13.3,14.3
1725822000,4.9,7.4,10.2,11.5,12.3
1725825600,4.7,14.3,17,18,18.7
1725829200,3.3,17.2,20.5,21.7,22.9
1725832800,3.7,3.9,7.6,9.4,11.5
1725836400,2.5,5.6,8.1,8.8,10.2
1725840000,3,8.8,11.5,12.3,13.5
1725843600,3,9,11.8,13.1,13.8
1725847200,3,5.3,7.5,9.2,10.9
1725850800,2.7,8.8,11.8,13.2,14.8
1725854400,2.5,7.9,11.4,12.7,14.7
1725858000,1.8,3.6,6.5,8.3,10.1
1725861600,1.9,4.6,8.1,9.2,10.2
1725865200,3.5,7.6,9.1,10,12.9
1725868800,4.5,10.2,11.3,11.5,11.8
1725872400,4.9,13.4,14.5,14.8,15
1725876000,5.5,14.3,15.9,15.9,16.1
1725879600,6.3,13.5,14.7,15,14.8
1725883200,7,13.8,15,15.3,15.1
1725886800,7.1,14.3,15.9,15.8,16.1
1725890400,6.9,14.4,15.8,15.7,16.1
1725894000,6.4,14.5,16.6,16.9,17.2
1725897600,5.8,15.7,18.2,18.9,19.2
1725901200,5.1,15.2,18.1,18.9,19.7
1725904800,4,14.8,20.4,22.3,24.1
1725908400,3.7,16.1,22.7,24.7,26.8
1725912000,3.7,11.4,17.1,19.3,21.4
1725915600,3.3,3.7,7.9,9.8,12.5
1725919200,3.1,2.5,6.3,8.1,10.6
1725922800,2.3,5.4,7,7.7,8.9
1725926400,3,5.9,9.5,11.3,12.7
1725930000,3.2,6.1,10.7,12.1,13.6
1725933600,2.7,6.5,8.6,9.2,10
1725937200,3.3,5.8,10,11.3,12.5
1725940800,3.2,5.5,9.2,10.5,11.9
1725944400,3.2,6.7,7.3,7.3,7.7
1725948000,4,4.8,5,5.4,6.2
1725951600,5.9,1.6,1,1.4,2.6
1725955200,7.7,1.9,1.9,1.8,1.5
1725958800,8.4,5.1,5.4,4.8,4.6
1725962400,8.7,6.9,7.1,6.6,6.6
1725966000,9.2,7,6.7,6.7,6.2
1725969600,9.2,7.9,7.7,7.4,6.9
1725973200,9.2,8.2,7.9,7.4,7.1
1725976800,9.1,7.4,7.4,7.4,6.9
1725980400,8.9,7.7,8,7.7,7.6
1725984000,8.3,6.2,6.5,6.5,6.4
1725987600,7.5,4,4.3,4.7,7
1725991200,6.6,2.3,4.5,5.6,7.4
1725994800,5.4,4.8,6.6,7.4,8.4
1725998400,5,4,4.3,4.8,5.9
1726002000,4.6,6.1,4.1,2.6,3.3
1726005600,4.6,6.4,4.7,3.7,4
1726009200,4.5,5.6,3.1,1.5,1.5
1726012800,5.1,1.4,4.1,5.2,6.2
1726016400,4.7,2.3,4.1,5.6,6.6
1726020000,4.4,2.1,3.4,5.1,6.6
1726023600,4.8,2.2,4.8,6.4,7.6
1726027200,4.2,4.1,7.3,8.1,9.6
1726030800,4.1,2.5,5.2,6.4,7.7
1726034400,3.9,4.2,0.5,2,3.6
1726038000,5.8,3.8,4.8,5.4,6.1
1726041600,6.8,5.1,5.4,5.4,4.6
1726045200,7.3,6.4,6.9,6.9,6.4
1726048800,7.8,7.9,8.4,8.4,7.9
1726052400,8.2,8.1,8.4,8.1,8.1
1726056000,7.9,10.4,10.7,10.7,10.2
1726059600,7.3,12,12.5,12.2,12
1726063200,6.6,12.6,13.6,13.3,13
1726066800,5.6,14,15.5,15.5,15.6
1726070400,5,11.5,12.8,13.4,13.8
1726074000,4.3,10,11.6,12.2,12.6
1726077600,3.5,8.9,10.7,11,11.8
1726081200,2.8,9.4,11.7,12.8,14
1726084800,2.5,11,13.8,15,16.4
1726088400,1.9,14.4,18.2,19.6,21.3
1726092000,1.6,15.9,19.9,21.5,22.9
1726095600,1.5,18.2,22.8,24.7,26.1
1726099200,1.2,21.4,26.3,28,29.5
1726102800,0.9,19.5,24.1,25.8,27.5
1726106400,0.4,17.7,21.8,23.2,25
1726110000,0.1,17.1,21,22.5,24.2
1726113600,-0.7,12.7,15.5,16.3,17.1
1726117200,-0.8,7.8,9.8,10.6,11.4
1726120800,-1.2,5.1,6.8,7.2,7.8
1726124400,0,3.7,4.1,4.5,5.1
1726128000,0.4,8.3,8.8,8.8,9.1
1726131600,1.1,9.1,9.4,9.2,9.2
1726135200,1.3,9.6,10.2,9.9,9.7
1726138800,2.1,10.1,10.5,10.5,10
1726142400,2.3,11.5,12,11.8,11.5
1726146000,2.7,12.9,13.4,13.4,12.9
1726149600,2.8,13.7,14.2,14,14
1726153200,2,12.7,13.7,13.2,13.2
1726156800,0.8,14.3,16.1,16.5,16.4
1726160400,-0.2,11.3,12.7,13,13.3
1726164000,-1.6,7.6,10.5,11.7,12.4
1726167600,-2.7,5.6,8.7,9.7,10.5
1726171200,-3.3,5.1,8.2,9.3,10.5
1726174800,-3.8,5,8.3,9.8,11.3
1726178400,-4.2,3.6,7,8.5,10
1726182000,-4.5,5.7,10,11.6,13.6
1726185600,-4.7,11,16.1,17.7,19.7
1726189200,-4.9,11.2,16.6,18.6,20.9
1726192800,-5.3,16,22.5,24.7,27.2
1726196400,-5.2,17.7,24.2,26.4,28.9
1726200000,-5.4,20.1,26,28.6,31.6
1726203600,-5.7,17.4,25.7,28.7,31.3
1726207200,-5.6,19.7,27.7,30.4,32.9
1726210800,-4.5,25.8,32.1,34.2,36.4
1726214400,-3.5,32.4,39.4,41.3,42.5
1726218000,-2.6,35.3,39.3,40.7,41.5
1726221600,-2.2,33.5,40.7,42.3,43.1
1726225200,-1.2,41.1,49,50.8,51.6
1726228800,-0.9,40.4,49.7,51.5,52.6
1726232400,-0.9,41.8,52.2,54,55.1
1726236000,-1.2,43.2,53.3,55.1,56.6
1726239600,-1.6,40.7,50,51.9,53.3
1726243200,-2.2,37.1,46.8,49,50.8
1726246800,-3.2,30.1,32.9,35.1,37.1
1726250400,-4.2,23.8,30.8,33.4,35.6
1726254000,-4.5,24.6,29,31.6,34
1726257600,-4.7,22.3,26,28.2,30.4
1726261200,-4.8,20,25.4,27.6,29.9
1726264800,-5,17.4,24.9,27,29.3
1726268400,-4.8,11.8,16.9,18.8,20.6
1726272000,-4.4,5.2,9.2,10.8,12.6
1726275600,-4.4,2.6,5.8,7.6,10
1726279200,-4.6,5.4,7.8,9.2,10.7
1726282800,-3.9,3.5,6.7,8.3,10.1
1726286400,-3.9,3.1,6.2,8,9.7
1726290000,-4,3.6,5.6,7.7,10
1726293600,-3.4,1.1,5.1,6.2,7.6
1726297200,-2.1,0.7,2.2,3.4,5
1726300800,-0.4,0.8,1.1,1.5,1.9
1726304400,1.2,4,4,4,3.6
1726308000,2.9,6.9,6.8,6.8,6.5
1726311600,4.2,7.8,7.7,7.7,7.3
1726315200,5,9.6,9.4,9.3,9
1726318800,5.6,11.8,12.1,12.1,11.6
1726322400,5.5,9.5,9.5,9.5,9
1726326000,5,8,8,8,7.9
1726329600,4.3,6.8,7.2,7.2,7.2
1726333200,3.8,2.6,3,3.4,4.6
1726336800,2.7,1.4,2.9,3.4,4.3
1726340400,1.6,6.2,6.2,5.6,5.4
1726344000,1.8,6.6,5.1,4,3.4
1726347600,2.1,7.1,5.5,3.6,2.5
1726351200,2.5,3.1,1,1.8,2.6
1726354800,2.3,4.8,1.8,2.2,3.4
1726358400,3.2,1.3,2.2,3.3,4.1
1726362000,3,1.8,2.6,3.9,5.2
1726365600,2.4,7.9,4.5,1.8,1.5
1726369200,3,4.6,6.9,7.5,8
1726372800,2.5,3.9,0.5,1.9,3.3
1726376400,2.8,1.3,2.3,2.9,3.7
1726380000,3,4.6,2.9,2.4,4
1726383600,4.8,4.7,5.1,4.3,3.3
1726387200,6.8,3.5,3.4,3.1,2.7
1726390800,8,3.2,3.5,3.2,3.1
1726394400,9.2,3.9,3.5,3.4,3.1
1726398000,9.9,6.4,6.2,6,5.5
1726401600,10.5,6.1,5.9,5.6,5.1
1726405200,10.1,6.9,6.9,6.4,6.4
1726408800,9.9,7.6,7.8,7.6,7.6
1726412400,9.1,7.1,7.6,7.6,7.1
1726416000,8.9,5.1,5.4,5.4,5.4
1726419600,8,2.5,3.6,4.3,5.4
1726423200,6.4,3.8,2.5,2.8,4.3
1726426800,5.4,5.9,4.3,3.4,3.5
1726430400,5,6.2,5.1,4.2,4.5
1726434000,4.8,7.5,6.5,5.2,4.9
1726437600,4.8,8.7,8,6.7,6.1
1726441200,4.7,9.1,8.5,6.9,5.8
1726444800,4.7,1.4,3.8,5.6,7.2
1726448400,3.6,2.5,4.2,6.3,8.1
1726452000,3.9,2.8,3.6,5,7
1726455600,4.1,3.7,3.9,4.7,5.8
1726459200,4.1,3.1,2.4,3.4,5.4
1726462800,3.8,1.6,5.1,6.5,8
1726466400,3.7,0.4,3.9,5.2,6.8
1726470000,4.5,3.1,4.7,6.2,7.6
1726473600,5.5,5.2,3.5,4.1,4.7
1726477200,6.2,5.2,5,4.9,5.2
1726480800,6.9,9.7,9.8,9.7,9.7
1726484400,7.8,10.3,11.9,11.8,11.6
1726488000,8,12.4,12.9,12.8,13
1726491600,7.7,12.9,13.5,13.4,13.2
1726495200,7.4,11.3,10.6,10.5,10.3
1726498800,7,8.5,7.7,7.2,7.2
1726502400,5.9,7,6.4,6.4,6.4
1726506000,4.7,5.4,5.5,6.2,7.6
1726509600,3.9,1.9,4.3,5.4,7
1726513200,3,5.4,4.8,4.6,5.5
1726516800,2.9,6.8,4.2,4.6,5
1726520400,2.9,6.4,8.4,7.9,7.4
1726524000,2.9,8,10.5,10.1,9.4
1726527600,2.6,9,13.4,13.7,13.7
1726531200,2.2,11.2,14.4,15.6,16.5
1726534800,2.1,9.5,12.2,13,13.8
1726538400,2.2,10.8,13,13.7,14.4
1726542000,2.2,7.2,9.8,10.4,11
1726545600,1.9,5.7,7.3,7.6,7.7
1726549200,1.5,7.6,8,7.6,6.8
1726552800,1.9,6.6,8,7.6,7.8
1726556400,3.5,3.6,4.4,4.8,4.9
1726560000,4.8,3.2,3.5,3.9,4.1
1726563600,5.4,6,6.5,6.3,6.3
1726567200,4.6,5.7,5.7,5.7,5.7
1726570800,4,2.6,2.9,3.2,3.5
1726574400,3.3,2.2,2.2,2.2,2.3
1726578000,3.4,5.4,5.8,5.8,5.8
1726581600,2.1,12.6,14.3,14.3,14.3
1726585200,2,4.8,5.6,6.1,6.9
1726588800,2.3,8.6,10,10.5,11.3
1726592400,1.4,6.4,8.1,9.4,11
1726596000,0,13.6,17.3,18.7,20.2
1726599600,-0.6,16.2,21.1,22.8,24.5
1726603200,-0.8,16.3,21.2,23.4,25.2
1726606800,-0.7,16.6,21.6,23.1,24.9
1726610400,-0.7,15.9,20.2,21.6,23.1
1726614000,-1.2,14.1,18,19.5,20.9
1726617600,-0.8,13.6,17.4,18.8,19.8
1726621200,-0.9,13.4,17.6,19.1,20.2
1726624800,-0.7,16.9,21.7,23.2,24.7
1726628400,-0.4,15.3,19.9,21.6,23.2
1726632000,-0.4,14,18.7,19.9,21.1
1726635600,-0.6,10.5,14.1,15.3,16.3
1726639200,-0.4,8.7,11.9,13.1,14.3
1726642800,0.3,11.9,15.2,16.3,17.5
1726646400,0.9,14.3,18.4,19.6,21
1726650000,1.5,14.8,18.2,19.2,20.7
1726653600,1.6,12.6,14.8,15.5,16.3
1726657200,1.4,12.1,14,14.3,15
1726660800,1.7,10.1,11.6,11.9,12.3
1726664400,1.8,9.4,10.9,11.2,11.6
1726668000,1.4,13,15.8,16.6,17.7
1726671600,1.6,12.1,14.7,15.7,16.9
1726675200,1.6,10.3,12.6,13.2,14.4
1726678800,0.8,10.4,13.4,14.4,15.5
1726682400,-0.1,9.7,13.4,14.5,15.6
1726686000,-0.1,9.1,12.2,13,13.8
1726689600,-0.2,8.7,11.5,12.4,13.2
1726693200,0,9.5,13,13.7,14.5
1726696800,-0.2,9.2,11.9,12.6,13.4
1726700400,-0.3,9.3,11.9,12.6,13
1726704000,-0.2,7.9,10.4,10.8,10.9
1726707600,0.2,10,12.8,12.9,13.4
1726711200,0.3,9.2,12.2,12.8,13.4
1726714800,0.4,7.2,9.2,9.8,10.1
1726718400,0.1,5.7,7.2,7.6,8
1726722000,0.2,6.8,8.7,9,9.1
1726725600,0.3,8.2,10.5,10.8,11.5
1726729200,1.3,5.8,7.2,8.3,9.4
1726732800,2.5,10,11.8,12.8,13.5
1726736400,3.9,12.2,14.3,15.4,16.2
1726740000,4.2,9.1,10.5,11.2,11.4
1726743600,4.5,5.8,6.8,6.8,7.1
1726747200,4.5,5.8,6.3,6.5,6.5
1726750800,5.2,6.1,6.9,7.4,7.7
1726754400,4.6,4.1,4.2,4.2,4.3
1726758000,4.6,2.5,3.1,3.1,3.4
1726761600,4.2,3.7,3.9,4.2,4.2
1726765200,3.4,4.1,4.2,4.2,4.2
1726768800,2.3,5.1,5.8,5.8,5.8
1726772400,1.3,7.9,10,10.4,10.2
1726776000,0.8,8.9,11.2,11.4,11.6
1726779600,0.5,9.5,12,12.1,12.2
1726783200,0.5,9.8,12.8,13.3,13.6
1726786800,0.4,9.8,12.5,13.2,13.5
1726790400,0.3,9.7,12.5,13.1,13.3
1726794000,0,9.7,12.3,12.4,12.7
1726797600,0.1,9.5,12,12.1,11.8
1726801200,0.1,9.4,11.8,11.7,11.1
1726804800,1.6,6.1,7.2,7.2,7.2
1726808400,1.6,6.1,7.2,6.8,6.8
1726812000,1.8,6.5,7.6,7.2,7.2
1726815600,3.1,5.8,6.2,6.5,6.5
1726819200,4.4,6.3,6.2,6.2,6.6
1726822800,5.7,5.8,5.8,5.8,6.1
1726826400,6.5,5.4,5.4,5.8,5.8
1726830000,7.1,5.4,5.8,5.8,6.2
1726833600,7.5,5.1,5.1,5.1,5.4
1726837200,7,2.2,2.2,2.2,2.6
1726840800,6.9,3.4,3.9,3.9,4.2
1726844400,6.3,0.8,0.8,0.8,1.1
1726848000,5.6,1.8,2.1,2.1,2.6
1726851600,4.9,2.6,3,3.4,3.4
1726855200,4.1,5.5,6.2,6.5,6.7
1726858800,3.5,7.4,8.8,8.2,8
1726862400,3.1,7.3,8.7,8.3,8.3
1726866000,2.7,7.3,8.7,8.7,8.7
1726869600,2.7,7.4,9.1,9.1,9.1
1726873200,2.6,7.9,9.4,9.4,9.7
1726876800,2.5,7.6,8.7,8.7,8.8
1726880400,2.5,6.8,7.9,7.9,7.9
1726884000,2.2,6.5,7.6,7.6,7.7
1726887600,1.9,6.8,7.9,8,8
1726891200,1.9,7.2,8.3,8.6,8.3
1726894800,1.9,6.5,7.9,7.9,7.9
1726898400,2.1,6.5,7.6,7.6,7.6
1726902000,3.3,6.5,7.2,7.2,7.2
1726905600,4.9,6.5,6.8,6.8,6.8
1726909200,6.3,6.1,6.2,6.5,6.5
1726912800,7.2,5.8,5.6,5.9,5.9
1726916400,7.9,5.4,5.5,5.6,5.6
1726920000,8.1,4.7,4.9,5.1,5.1
1726923600,7.7,3.3,3.6,3.9,3.9
1726927200,6.9,2.2,2.5,2.9,2.9
1726930800,6.1,1.9,2.4,2.7,3
1726934400,5.6,2.2,2.5,2.9,2.9
1726938000,5.2,2.7,3.1,3.1,3.5
1726941600,4.8,3.8,4.1,4.1,4.3
1726945200,4.3,4.6,5.1,5.1,4.9
1726948800,3.8,5.5,6.3,5.8,5.5
1726952400,3.3,6.1,7.1,6.6,6
1726956000,2.9,6,7.3,6.8,6.3
1726959600,2.6,5.8,6.8,6.7,6.3
1726963200,2.3,5.4,6.4,6.3,5.9
1726966800,2.1,4.9,6.2,5.8,5.4
1726970400,1.9,4.7,5.8,5.4,5
1726974000,1.8,4.3,5.4,5.1,4.3
1726977600,1.7,4,5.1,4.4,4
1726981200,1.6,3.6,4.4,3.7,3.4
1726984800,1.9,3.2,3.7,3,2.7
1726988400,3,2.2,2.6,1.9,1.9
1726992000,4.6,1.1,1.3,1,0.8
1726995600,5.8,0.4,0.5,0.5,0.4
1726999200,6.2,1.1,1.8,1.5,1.6
1727002800,6.2,2.3,3.1,3.1,3.2
1727006400,6,3.1,3.9,4,4.2
1727010000,5.8,3.1,3.9,4,3.9
1727013600,5.4,2.7,3.2,3.2,3.1
1727017200,5.1,2.4,2.6,2.6,2.5
1727020800,4.9,2,2.3,2.3,2.4
1727024400,4.7,2.3,2.6,2.9,3.3
1727028000,4.5,2.5,2.9,3.2,3.6
1727031600,4.3,2.5,2.9,3.2,3.6
1727035200,4.1,2.5,2.9,2.9,3.3
1727038800,3.9,2.5,2.5,2.6,3.1
1727042400,3.8,2.2,2.2,2.6,2.7
1727046000,3.7,1.4,2.2,2.3,2.6
1727049600,3.6,1.1,1.8,2.3,2.3
1727053200,2.1,3.5,3.6,4.1,4
1727056800,2,3.1,3.6,3.9,3.9
1727060400,1.9,3.1,3.6,3.9,4.1
1727064000,1.7,3.4,4.3,4.2,4.5
1727067600,1.7,4.2,5.1,4.8,5
1727071200,1.9,4.5,5.8,5.5,5.7
1727074800,2.7,4.7,6.2,6,6.2
1727078400,3.9,5.6,6.4,6.8,6.9
1727082000,4.6,6.6,7.1,7.2,7.2
1727085600,4.6,7,7.5,7.4,7.4
1727089200,4.3,7.3,8.1,8.2,7.9
1727092800,4,8,8.8,8.9,8.9
1727096400,4.1,8.7,9.5,9.5,9.5
1727100000,4.3,9,9.8,9.8,9.8
1727103600,4.2,9,9.7,9.7,9.8
1727107200,3.8,8.6,9.4,9.4,9.4
1727110800,3.1,8,8.7,8.6,8.6
1727114400,2.4,6.9,8,8,8
1727118000,1.6,5.9,6.9,7.2,7.6
1727121600,0.9,4.4,5.8,6.5,7.2
1727125200,0.3,3.6,5.1,6.1,6.9
1727128800,0,3.6,5.1,6.2,6.9
1727132400,-0.2,4,5.9,6.6,7.4
1727136000,-0.3,4,5.9,6.7,7.5
1727139600,-0.4,3.8,5.4,6,7.2
1727143200,-0.5,3.2,4.7,5.4,6.8
1727146800,-0.8,2.3,3.5,4.6,6.3
1727150400,-1.8,0.5,2.2,4,6.1
1727154000,-3.1,2.6,1.6,4.3,6
1727157600,-3.3,3.5,2.3,5,6.6
1727161200,-1.6,0.8,3.1,5.6,6.6
1727164800,1.1,4.4,6.2,6.8,7.2
1727168400,3.3,8.2,8.9,8.6,8.6
1727172000,4.4,10.1,10.5,10.1,9.8
1727175600,5,11.3,11.7,11.4,11.3
1727179200,5.3,11.7,12.5,12.5,12.4
1727182800,5.1,12.2,13,13,13
1727186400,4.6,12.4,13.4,13.6,13.6
1727190000,4.1,11.9,13,13.2,13.2
1727193600,3.6,10.8,12,12.2,12.4
1727197200,3.1,9.4,11.2,11.2,11.5
1727200800,2.5,8.2,10.7,10.8,11.1
1727204400,1.6,7.7,10.3,10.6,11
1727208000,0.5,7.2,9.8,10.2,10.7
1727211600,-0.4,6.9,9.2,9.7,10.1
1727215200,-1.1,6.2,8.3,8.8,9.3
1727218800,-1.7,5.7,7.2,8,8.4
