<CdSiteHydro>;<CdStationHydro>;<TypDeGrdSerieObsElaborHydro>;<PDTSerieObsElaborHydro>;<DtObsElaborHydro>;<StObsElaborHydro>;<ResObsElaborHydro>;<QualifObsElaborHydro>;<MethObsElaborHydro>;<ContObsElaborHydro>;<FLG>
"Code du site hydrométrique";"Code de la station hydrométrique";"Type de grandeur de la série d'observations élaborées hydrométriques";"Pas de temps de la série d'observations élaborées hydrométriques";"Date d'observation élaborée hydrométrique";"Statut de l'observation élaborée hydrométrique";"Résultat de l'observation élaborée hydrométrique";"Qualification de l'observation élaborée hydrométrique";"Méthode d'obtention du résultat de l'observation élaborée hydrométrique";"Continuité de la donnée de l'observation élaborée hydrométrique";<FLG>
X0434010;X043401001;QmnJ;1;"1971-10-29 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-10-30 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-10-31 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-01 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-02 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-03 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-04 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-05 00:00:00";16;2800;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-06 00:00:00";16;2800;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-07 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-08 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-09 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-10 00:00:00";16;6050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-11 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-12 00:00:00";16;3860;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-13 00:00:00";16;3860;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-14 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-15 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-16 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-17 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-18 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-19 00:00:00";16;3600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-20 00:00:00";16;2200;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-21 00:00:00";16;2600;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-22 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-23 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-24 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-25 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-26 00:00:00";16;3330;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-27 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-28 00:00:00";16;2600;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-29 00:00:00";16;2600;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1971-11-30 00:00:00";16;2600;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-01 00:00:00";16;2200;20;10;1;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-02 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-03 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-04 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-05 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-06 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-07 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-08 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-09 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-10 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-11 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-12 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-13 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-14 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-15 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-16 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-17 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-18 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-19 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-20 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-21 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-22 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-23 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-24 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-25 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-26 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-27 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-28 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-29 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-30 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-01-31 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-01 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-02 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-03 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-04 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-05 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-06 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-07 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-08 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-09 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-10 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-11 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-12 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-13 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-14 00:00:00";16;1880;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-15 00:00:00";16;1720;12;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-16 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-17 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-18 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-19 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-20 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-21 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-22 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-23 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-24 00:00:00";16;2040;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-25 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-26 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-27 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-28 00:00:00";16;2200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-02-29 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-01 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-02 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-03 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-04 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-05 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-06 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-07 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-08 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-09 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-10 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-11 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-12 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-13 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-14 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-15 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-16 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-17 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-18 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-19 00:00:00";16;3070;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-20 00:00:00";16;2400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-21 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-22 00:00:00";16;2600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-23 00:00:00";16;2800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-24 00:00:00";16;3600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-25 00:00:00";16;4390;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-26 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-27 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-28 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-29 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-30 00:00:00";16;5350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-03-31 00:00:00";16;6050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-01 00:00:00";16;6050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-02 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-03 00:00:00";16;9800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-04 00:00:00";16;11900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-05 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-06 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-07 00:00:00";16;9800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-08 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-09 00:00:00";16;9450;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-10 00:00:00";16;8700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-11 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-12 00:00:00";16;7700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-13 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-14 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-15 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-16 00:00:00";16;7350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-17 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-18 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-19 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-20 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-21 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-22 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-23 00:00:00";16;6400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-24 00:00:00";16;6400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-25 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-26 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-27 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-28 00:00:00";16;7700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-29 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-04-30 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-01 00:00:00";16;8350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-02 00:00:00";16;8700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-03 00:00:00";16;8700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-04 00:00:00";16;9450;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-05 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-06 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-07 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-08 00:00:00";16;11900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-09 00:00:00";16;12700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-10 00:00:00";16;13200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-11 00:00:00";16;14900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-12 00:00:00";16;14500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-13 00:00:00";16;12700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-14 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-15 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-16 00:00:00";16;9450;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-17 00:00:00";16;9100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-18 00:00:00";16;8700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-19 00:00:00";16;8350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-20 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-21 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-22 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-23 00:00:00";16;8350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-24 00:00:00";16;9450;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-25 00:00:00";16;14000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-26 00:00:00";16;21400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-27 00:00:00";16;31000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-28 00:00:00";16;29600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-29 00:00:00";16;27600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-30 00:00:00";16;29000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-05-31 00:00:00";16;33400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-01 00:00:00";16;35000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-02 00:00:00";16;31800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-03 00:00:00";16;31800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-04 00:00:00";16;35000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-05 00:00:00";16;37600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-06 00:00:00";16;83000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-07 00:00:00";16;63500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-08 00:00:00";16;56000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-09 00:00:00";16;52000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-10 00:00:00";16;43500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-11 00:00:00";16;35000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-12 00:00:00";16;34200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-13 00:00:00";16;29600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-14 00:00:00";16;25600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-15 00:00:00";16;24200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-16 00:00:00";16;23600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-17 00:00:00";16;22500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-18 00:00:00";16;22000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-19 00:00:00";16;21400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-20 00:00:00";16;22500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-21 00:00:00";16;24900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-22 00:00:00";16;26200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-23 00:00:00";16;28300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-24 00:00:00";16;30300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-25 00:00:00";16;31000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-26 00:00:00";16;33400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-27 00:00:00";16;35000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-28 00:00:00";16;31000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-29 00:00:00";16;29600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-06-30 00:00:00";16;29600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-01 00:00:00";16;26200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-02 00:00:00";16;24900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-03 00:00:00";16;24200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-04 00:00:00";16;24200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-05 00:00:00";16;22500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-06 00:00:00";16;21400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-07 00:00:00";16;20300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-08 00:00:00";16;20300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-09 00:00:00";16;21400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-10 00:00:00";16;20900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-11 00:00:00";16;18700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-12 00:00:00";16;14900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-13 00:00:00";16;12700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-14 00:00:00";16;13200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-15 00:00:00";16;16300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-16 00:00:00";16;14500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-17 00:00:00";16;16300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-18 00:00:00";16;15800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-19 00:00:00";16;14000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-20 00:00:00";16;14000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-21 00:00:00";16;14900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-22 00:00:00";16;14500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-23 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-24 00:00:00";16;15400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-25 00:00:00";16;14900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-26 00:00:00";16;14900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-27 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-28 00:00:00";16;12700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-29 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-30 00:00:00";16;11100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-07-31 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-01 00:00:00";16;9800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-02 00:00:00";16;9450;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-03 00:00:00";16;8700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-04 00:00:00";16;8000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-05 00:00:00";16;7700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-06 00:00:00";16;7350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-07 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-08 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-09 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-10 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-11 00:00:00";16;6400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-12 00:00:00";16;6050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-13 00:00:00";16;5700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-14 00:00:00";16;6700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-15 00:00:00";16;7050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-16 00:00:00";16;6050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-17 00:00:00";16;5350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-18 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-19 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-20 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-21 00:00:00";16;4390;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-22 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-23 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-24 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-25 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-26 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-27 00:00:00";16;4390;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-28 00:00:00";16;4130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-29 00:00:00";16;4650;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-30 00:00:00";16;5350;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-08-31 00:00:00";16;5000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1972-09-01 00:00:00";16;5000;20;10;0;<FLG>
